filename,class,bbox
005311.png,Car,"[854.01, 165.45, 903.4, 184.22]"
000488.png,Car,"[370.99, 185.7, 504.41, 287.4]"
005654.png,Car,"[677.07, 173.48, 749.3, 240.68]"
002799.png,Pedestrian,"[721.17, 155.47, 791.65, 297.36]"
005929.png,Car,"[634.21, 178.39, 656.85, 197.12]"
007228.png,Van,"[0.0, 98.04, 328.97, 374.0]"
001163.png,Car,"[651.36, 174.08, 680.72, 200.21]"
001513.png,DontCare,"[507.62, 165.65, 652.81, 209.28]"
001346.png,DontCare,"[0.0, 219.34, 31.99, 283.67]"
006259.png,Car,"[515.96, 183.0, 561.78, 211.54]"
002548.png,Person_sitting,"[1067.51, 217.41, 1214.33, 373.0]"
003620.png,Car,"[658.93, 177.66, 712.78, 223.75]"
002557.png,DontCare,"[915.15, 150.78, 1239.53, 234.52]"
006781.png,Car,"[147.49, 183.02, 319.77, 268.85]"
003753.png,Pedestrian,"[500.53, 167.25, 518.98, 236.49]"
003169.png,Car,"[426.25, 173.03, 468.51, 204.33]"
003606.png,Tram,"[478.22, 168.75, 556.24, 206.25]"
002381.png,Van,"[82.55, 147.59, 493.75, 369.31]"
001120.png,Car,"[739.5, 171.79, 920.25, 276.85]"
006603.png,DontCare,"[484.56, 177.1, 500.23, 186.52]"
002581.png,Car,"[596.38, 179.69, 622.96, 200.06]"
000602.png,DontCare,"[476.23, 165.65, 527.31, 181.32]"
004916.png,Car,"[34.97, 166.14, 232.87, 265.05]"
004822.png,Car,"[429.39, 174.03, 524.53, 208.9]"
003323.png,Car,"[694.19, 170.05, 800.44, 242.61]"
004578.png,Car,"[413.76, 184.86, 504.74, 236.25]"
005242.png,Van,"[0.0, 187.81, 89.51, 292.7]"
004612.png,Van,"[603.2, 164.89, 624.08, 193.48]"
002538.png,Car,"[585.87, 173.02, 638.22, 223.42]"
003181.png,DontCare,"[176.42, 190.23, 222.64, 205.4]"
001812.png,Van,"[516.75, 159.51, 553.69, 192.9]"
004479.png,Van,"[0.0, 183.24, 29.11, 279.26]"
006753.png,Van,"[239.66, 158.87, 441.89, 244.6]"
000642.png,Car,"[0.0, 187.93, 142.87, 274.87]"
003791.png,Car,"[700.8, 173.92, 750.39, 197.81]"
000119.png,Van,"[446.72, 151.45, 526.59, 230.79]"
002679.png,Car,"[669.63, 179.24, 707.76, 210.45]"
001123.png,Cyclist,"[536.31, 175.19, 554.85, 216.91]"
006673.png,Car,"[377.05, 183.72, 479.13, 215.67]"
004677.png,Truck,"[1061.24, 125.25, 1241.0, 216.86]"
000769.png,DontCare,"[569.98, 170.85, 579.4, 180.27]"
001288.png,Car,"[667.77, 181.2, 721.07, 224.72]"
005642.png,DontCare,"[80.4, 192.73, 108.56, 207.35]"
004605.png,Pedestrian,"[783.95, 151.84, 856.56, 296.7]"
004426.png,Car,"[486.55, 182.7, 536.45, 211.1]"
003749.png,Car,"[884.3, 174.46, 1241.0, 374.0]"
005315.png,Car,"[799.95, 187.55, 1241.0, 374.0]"
002464.png,Tram,"[1101.61, 0.0, 1241.0, 361.43]"
003697.png,DontCare,"[615.65, 172.12, 626.29, 183.41]"
000008.png,Car,"[937.29, 197.39, 1241.0, 374.0]"
002649.png,Pedestrian,"[738.98, 173.38, 782.19, 245.33]"
001241.png,Car,"[869.02, 169.04, 934.95, 201.4]"
001209.png,Car,"[509.23, 180.97, 536.17, 200.65]"
004254.png,Car,"[170.66, 180.98, 325.18, 258.89]"
000401.png,Pedestrian,"[116.32, 155.71, 176.8, 343.38]"
007011.png,Car,"[659.84, 177.96, 711.05, 215.71]"
004108.png,DontCare,"[209.53, 187.17, 229.78, 201.88]"
000300.png,DontCare,"[505.96, 167.43, 524.96, 183.1]"
005010.png,Car,"[217.44, 197.6, 420.67, 333.01]"
004612.png,Car,"[532.2, 177.55, 562.11, 200.37]"
000785.png,Car,"[427.17, 183.13, 510.64, 214.95]"
000242.png,Car,"[432.71, 187.21, 478.54, 220.32]"
000081.png,DontCare,"[491.14, 179.58, 502.19, 185.47]"
004680.png,Car,"[583.21, 175.69, 600.34, 189.27]"
003135.png,Car,"[599.41, 178.95, 652.61, 209.9]"
005274.png,Car,"[372.13, 178.32, 470.18, 222.59]"
005682.png,Car,"[594.79, 175.73, 630.14, 207.97]"
005365.png,Car,"[148.14, 190.59, 212.81, 233.55]"
000667.png,Car,"[671.45, 176.97, 739.27, 230.53]"
006602.png,Car,"[724.92, 178.48, 844.41, 268.7]"
001226.png,Car,"[493.8, 176.42, 554.25, 225.42]"
001761.png,Car,"[422.06, 178.75, 452.47, 197.0]"
007296.png,DontCare,"[1225.2, 185.44, 1240.01, 232.36]"
007451.png,DontCare,"[461.65, 173.98, 498.15, 196.94]"
007124.png,Car,"[335.1, 187.99, 374.46, 208.15]"
007083.png,DontCare,"[277.27, 169.81, 376.27, 199.02]"
000128.png,DontCare,"[497.53, 176.35, 509.69, 189.72]"
005081.png,Car,"[599.11, 174.41, 627.46, 202.42]"
005555.png,Cyclist,"[679.04, 163.17, 696.89, 213.46]"
006538.png,Car,"[55.79, 195.61, 242.05, 274.78]"
004127.png,Van,"[435.62, 152.12, 554.35, 217.58]"
001992.png,Car,"[56.34, 195.44, 320.72, 336.6]"
006156.png,Car,"[759.16, 178.74, 955.42, 240.36]"
004841.png,Car,"[110.44, 175.92, 283.79, 269.99]"
003804.png,Car,"[0.0, 180.48, 219.26, 296.92]"
005040.png,Car,"[730.74, 181.53, 942.14, 324.99]"
004287.png,DontCare,"[424.78, 175.95, 445.05, 192.21]"
001050.png,Car,"[588.9, 161.79, 646.06, 189.42]"
001199.png,Car,"[401.21, 187.64, 473.56, 237.23]"
000081.png,Tram,"[281.85, 129.69, 447.74, 225.59]"
000545.png,Car,"[684.37, 195.55, 778.19, 231.22]"
007246.png,Car,"[0.0, 181.98, 397.62, 374.0]"
000558.png,Car,"[572.92, 174.19, 611.89, 209.71]"
001401.png,DontCare,"[737.91, 167.59, 760.2, 184.7]"
000303.png,DontCare,"[494.22, 183.61, 515.41, 198.32]"
007200.png,Car,"[402.07, 186.08, 485.79, 235.6]"
003709.png,Cyclist,"[886.9, 137.59, 954.37, 265.03]"
004541.png,Car,"[140.66, 173.58, 341.48, 251.25]"
006900.png,Misc,"[644.78, 187.49, 672.8, 217.7]"
001000.png,Car,"[468.53, 187.25, 501.75, 210.97]"
001616.png,Van,"[534.57, 165.23, 560.39, 196.42]"
005909.png,Car,"[328.32, 191.35, 431.57, 257.37]"
001426.png,Car,"[77.03, 186.26, 342.81, 356.52]"
001454.png,DontCare,"[572.95, 170.83, 634.7, 203.47]"
003841.png,Tram,"[459.33, 160.99, 509.66, 197.15]"
002435.png,Car,"[810.71, 177.62, 1241.0, 374.0]"
005879.png,Misc,"[433.69, 175.11, 470.09, 192.08]"
002444.png,Car,"[365.24, 179.81, 484.51, 226.55]"
006843.png,Car,"[255.06, 181.2, 439.18, 295.87]"
001907.png,Car,"[1146.21, 183.13, 1241.0, 255.04]"
006103.png,DontCare,"[611.65, 176.06, 640.86, 193.81]"
002730.png,Car,"[310.14, 179.92, 487.51, 240.31]"
005143.png,DontCare,"[830.4, 182.31, 875.23, 196.94]"
001175.png,Van,"[737.58, 61.93, 1134.4, 372.68]"
003502.png,DontCare,"[488.14, 140.51, 509.45, 181.58]"
006692.png,Car,"[647.97, 176.22, 706.11, 222.04]"
001250.png,DontCare,"[612.69, 178.15, 649.19, 193.82]"
000504.png,Car,"[0.0, 181.19, 52.05, 249.23]"
005294.png,Pedestrian,"[1095.45, 170.12, 1110.44, 217.48]"
001793.png,Car,"[475.76, 183.59, 549.41, 232.12]"
005697.png,Car,"[118.31, 190.02, 199.35, 219.61]"
004905.png,Car,"[772.57, 176.3, 931.7, 284.15]"
000680.png,Car,"[488.5, 185.64, 596.0, 259.12]"
000768.png,Car,"[453.89, 185.25, 534.01, 238.62]"
005379.png,Car,"[234.79, 189.26, 469.38, 322.54]"
006921.png,Car,"[566.58, 167.32, 594.57, 189.8]"
001050.png,DontCare,"[946.02, 146.9, 959.6, 178.19]"
005798.png,Car,"[581.71, 174.87, 637.47, 227.59]"
004134.png,Car,"[675.75, 182.92, 706.62, 202.6]"
007099.png,Car,"[333.11, 175.35, 449.44, 235.29]"
004906.png,Car,"[633.87, 178.58, 725.54, 214.68]"
005055.png,Truck,"[597.23, 156.64, 628.21, 190.18]"
006489.png,Car,"[851.87, 160.65, 1141.35, 251.98]"
003387.png,Pedestrian,"[158.15, 156.84, 209.48, 251.07]"
000711.png,Car,"[0.0, 193.59, 109.47, 361.95]"
005241.png,Car,"[0.0, 215.18, 239.95, 374.0]"
001032.png,DontCare,"[583.3, 170.18, 638.58, 191.17]"
005496.png,Car,"[721.53, 177.5, 858.88, 278.42]"
000785.png,Misc,"[427.36, 199.72, 487.56, 250.7]"
005414.png,Car,"[377.61, 185.04, 417.59, 205.04]"
001366.png,DontCare,"[584.41, 166.65, 594.25, 187.33]"
007280.png,Cyclist,"[469.54, 183.2, 506.59, 248.12]"
004214.png,Car,"[465.97, 180.85, 516.89, 215.83]"
004608.png,Misc,"[679.09, 208.58, 699.77, 231.72]"
000023.png,Cyclist,"[677.94, 164.64, 690.85, 195.36]"
002745.png,Car,"[477.86, 187.7, 531.18, 218.29]"
005599.png,Car,"[381.44, 172.86, 467.13, 228.45]"
003735.png,Car,"[567.99, 173.49, 625.21, 225.66]"
003870.png,DontCare,"[481.1, 178.59, 551.9, 222.87]"
000970.png,Car,"[634.03, 176.3, 672.59, 209.01]"
006050.png,Car,"[274.48, 171.48, 486.58, 316.38]"
000423.png,Truck,"[685.31, 69.82, 866.78, 253.44]"
007338.png,Pedestrian,"[461.34, 164.82, 494.25, 216.46]"
000553.png,Pedestrian,"[695.73, 174.35, 708.39, 210.48]"
004980.png,Car,"[733.03, 181.94, 941.09, 304.72]"
007374.png,Tram,"[130.86, 0.0, 509.09, 320.2]"
001264.png,DontCare,"[413.18, 174.71, 440.0, 196.35]"
006149.png,Car,"[187.36, 206.78, 296.35, 268.35]"
004837.png,Car,"[624.21, 173.51, 660.46, 206.88]"
005770.png,Car,"[226.57, 169.82, 286.35, 199.61]"
006712.png,Car,"[549.6, 173.43, 570.89, 191.74]"
005163.png,Car,"[702.26, 183.74, 755.93, 224.93]"
004870.png,DontCare,"[738.0, 167.21, 802.83, 187.04]"
000061.png,Van,"[884.04, 123.51, 923.63, 169.76]"
003925.png,DontCare,"[203.59, 168.24, 301.56, 204.76]"
003369.png,Car,"[773.98, 170.83, 1019.67, 346.17]"
001648.png,Pedestrian,"[0.0, 144.24, 58.05, 257.46]"
002177.png,DontCare,"[190.0, 172.12, 331.96, 199.58]"
001580.png,Car,"[105.31, 189.85, 264.4, 260.12]"
002626.png,Pedestrian,"[353.81, 171.58, 400.69, 279.78]"
005770.png,Cyclist,"[740.47, 172.8, 750.85, 196.51]"
001335.png,DontCare,"[728.2, 156.6, 847.52, 174.36]"
002630.png,DontCare,"[412.53, 176.0, 450.34, 195.05]"
003857.png,Car,"[491.47, 179.82, 552.75, 233.8]"
002038.png,Car,"[1096.87, 174.29, 1233.96, 260.59]"
005852.png,Car,"[0.0, 199.54, 128.37, 252.3]"
005578.png,DontCare,"[642.9, 159.4, 659.61, 179.23]"
001076.png,Car,"[521.84, 186.26, 553.62, 210.47]"
003113.png,Car,"[755.54, 178.3, 859.5, 251.55]"
004300.png,DontCare,"[388.11, 182.15, 419.13, 197.65]"
002848.png,Car,"[688.27, 176.82, 792.77, 252.66]"
004758.png,Car,"[280.32, 181.92, 383.46, 230.37]"
006236.png,Car,"[413.93, 179.44, 527.41, 235.85]"
002258.png,DontCare,"[692.63, 174.06, 726.56, 189.23]"
004517.png,Car,"[573.79, 173.16, 610.95, 207.03]"
006052.png,DontCare,"[456.44, 173.98, 595.02, 205.27]"
002167.png,Car,"[308.02, 184.6, 399.34, 234.54]"
004713.png,Car,"[778.85, 187.86, 1185.71, 374.0]"
007317.png,DontCare,"[166.85, 189.6, 285.64, 225.06]"
000338.png,Car,"[662.81, 175.73, 703.62, 208.13]"
004959.png,Car,"[310.2, 180.24, 469.71, 237.17]"
004474.png,Pedestrian,"[275.98, 170.65, 361.71, 373.0]"
005748.png,Van,"[657.13, 161.38, 748.04, 205.33]"
002152.png,Van,"[638.73, 148.4, 689.27, 201.78]"
006166.png,Car,"[191.5, 186.04, 445.98, 268.57]"
007256.png,Car,"[584.94, 183.69, 609.03, 199.13]"
003211.png,Car,"[821.36, 176.48, 1005.61, 251.12]"
006286.png,Car,"[543.82, 172.08, 570.8, 197.71]"
002832.png,Car,"[710.25, 168.16, 827.49, 221.13]"
000393.png,Car,"[232.08, 183.45, 405.87, 257.15]"
003903.png,Car,"[704.45, 163.18, 837.39, 210.68]"
007350.png,Car,"[804.1, 193.69, 1032.69, 324.92]"
003638.png,Car,"[266.06, 169.85, 382.57, 248.48]"
006783.png,Car,"[391.48, 179.39, 500.24, 217.46]"
001241.png,DontCare,"[1021.9, 164.36, 1087.53, 194.41]"
006156.png,Car,"[409.61, 173.98, 518.35, 214.44]"
000293.png,Car,"[330.97, 174.77, 444.98, 218.79]"
006225.png,DontCare,"[487.69, 172.94, 570.02, 183.4]"
006072.png,Car,"[182.71, 180.48, 270.47, 219.65]"
001942.png,Truck,"[460.1, 103.47, 556.79, 220.91]"
002387.png,Car,"[571.62, 173.54, 618.99, 216.72]"
002003.png,DontCare,"[747.06, 166.69, 848.14, 191.73]"
002833.png,Van,"[473.48, 177.88, 499.53, 196.9]"
005288.png,Car,"[424.83, 180.96, 463.45, 201.0]"
006846.png,Car,"[596.4, 172.83, 630.4, 208.29]"
006528.png,Cyclist,"[225.06, 160.06, 317.63, 290.7]"
002831.png,Car,"[685.1, 188.03, 772.48, 227.62]"
001535.png,Car,"[727.06, 189.09, 818.45, 256.1]"
001967.png,Car,"[920.87, 181.29, 997.53, 246.65]"
006525.png,Pedestrian,"[1119.32, 122.6, 1241.0, 374.0]"
007318.png,Pedestrian,"[645.88, 162.56, 691.58, 285.69]"
002126.png,Car,"[290.64, 191.79, 384.87, 236.75]"
004223.png,DontCare,"[776.64, 159.42, 795.95, 198.07]"
005741.png,DontCare,"[544.98, 178.15, 579.4, 201.11]"
006078.png,Car,"[0.0, 208.96, 137.39, 368.06]"
001294.png,Car,"[624.82, 176.32, 668.51, 206.51]"
000151.png,DontCare,"[657.54, 166.38, 667.68, 173.63]"
005045.png,Car,"[443.88, 181.5, 512.77, 237.01]"
000727.png,Van,"[500.3, 156.78, 587.34, 238.51]"
006899.png,Car,"[728.78, 175.42, 774.92, 207.1]"
000770.png,Pedestrian,"[719.63, 152.34, 737.49, 201.67]"
000914.png,Car,"[979.45, 157.16, 1076.51, 190.33]"
000652.png,Car,"[185.15, 197.74, 374.89, 295.77]"
004164.png,DontCare,"[692.79, 163.71, 703.43, 196.67]"
006651.png,DontCare,"[549.15, 178.15, 567.94, 185.48]"
006536.png,Car,"[512.44, 178.83, 545.9, 198.58]"
004557.png,DontCare,"[441.48, 182.15, 465.71, 197.65]"
005739.png,Car,"[0.0, 195.32, 164.4, 308.34]"
001593.png,Car,"[0.0, 215.25, 377.01, 374.0]"
005954.png,Pedestrian,"[169.54, 142.53, 262.03, 337.95]"
001767.png,Car,"[66.38, 184.93, 189.18, 221.92]"
004033.png,Car,"[539.55, 170.75, 699.26, 242.98]"
006262.png,Cyclist,"[789.15, 176.71, 862.62, 232.53]"
000069.png,Car,"[130.0, 186.92, 355.47, 257.87]"
006682.png,Pedestrian,"[403.55, 160.64, 424.91, 226.75]"
002198.png,DontCare,"[660.93, 166.3, 686.45, 178.88]"
000021.png,Car,"[724.49, 171.09, 790.5, 215.13]"
003148.png,DontCare,"[470.29, 166.65, 489.05, 184.14]"
005452.png,DontCare,"[508.52, 184.4, 536.69, 192.78]"
002854.png,Car,"[539.75, 176.65, 567.87, 202.23]"
002540.png,Truck,"[522.58, 146.57, 557.53, 197.52]"
002578.png,Car,"[783.32, 169.41, 859.64, 234.34]"
002919.png,DontCare,"[239.81, 174.06, 312.55, 196.99]"
002062.png,Car,"[663.8, 177.9, 740.18, 233.05]"
002796.png,DontCare,"[600.93, 156.47, 650.99, 171.63]"
003684.png,Car,"[490.48, 186.65, 546.68, 225.28]"
000857.png,DontCare,"[996.02, 161.48, 1011.69, 190.69]"
004492.png,Car,"[347.29, 162.64, 415.47, 210.94]"
005834.png,Car,"[500.3, 184.7, 536.82, 210.74]"
001139.png,Van,"[1098.08, 128.59, 1228.3, 184.12]"
004259.png,Car,"[0.0, 214.58, 258.65, 374.0]"
007242.png,DontCare,"[515.81, 170.85, 563.77, 219.85]"
005133.png,Car,"[0.0, 184.83, 394.18, 374.0]"
001085.png,Car,"[603.8, 169.4, 640.83, 203.17]"
002052.png,Misc,"[413.33, 143.18, 522.68, 241.91]"
005283.png,Car,"[780.42, 173.37, 1083.94, 270.29]"
000086.png,Car,"[687.56, 171.57, 861.8, 232.21]"
000583.png,Cyclist,"[1023.38, 139.62, 1189.29, 323.87]"
002296.png,DontCare,"[500.5, 159.83, 657.34, 197.64]"
004352.png,Car,"[686.97, 185.58, 790.42, 258.81]"
004468.png,Van,"[801.39, 162.93, 837.28, 203.35]"
006468.png,Car,"[402.0, 174.57, 488.67, 213.46]"
003923.png,Car,"[478.47, 182.7, 539.37, 219.76]"
007192.png,Pedestrian,"[971.74, 161.41, 983.19, 207.74]"
005437.png,Car,"[333.24, 185.6, 379.33, 209.3]"
001608.png,DontCare,"[708.15, 155.95, 747.9, 181.47]"
001103.png,DontCare,"[767.66, 172.77, 783.48, 195.7]"
000306.png,Cyclist,"[781.1, 178.08, 795.12, 209.15]"
003579.png,Car,"[725.21, 177.12, 911.23, 241.62]"
007195.png,Van,"[519.05, 167.58, 572.28, 215.13]"
000643.png,Car,"[363.04, 182.45, 424.14, 223.82]"
001855.png,Misc,"[507.6, 143.2, 562.59, 201.08]"
002187.png,Car,"[495.89, 179.98, 542.09, 212.87]"
007291.png,Van,"[237.83, 177.29, 442.74, 311.21]"
001237.png,DontCare,"[534.79, 168.89, 641.17, 203.47]"
002200.png,Car,"[896.0, 186.77, 1241.0, 374.0]"
002803.png,Car,"[26.47, 154.06, 128.16, 205.17]"
002168.png,Car,"[296.23, 176.86, 427.73, 224.43]"
000087.png,DontCare,"[989.92, 165.35, 1031.98, 178.59]"
000970.png,DontCare,"[580.4, 171.9, 592.94, 186.53]"
004774.png,Car,"[563.58, 182.4, 630.4, 246.41]"
005795.png,Car,"[444.33, 182.55, 490.19, 211.66]"
000295.png,DontCare,"[469.71, 169.3, 523.76, 183.76]"
007301.png,Car,"[542.6, 183.28, 565.44, 204.12]"
002818.png,Car,"[468.65, 182.4, 513.81, 218.53]"
006512.png,Misc,"[173.46, 158.32, 269.18, 229.25]"
005430.png,Car,"[0.0, 207.73, 101.25, 260.68]"
004028.png,Pedestrian,"[866.61, 156.23, 940.28, 311.52]"
006127.png,Car,"[324.01, 178.47, 473.64, 279.47]"
006259.png,DontCare,"[675.19, 167.73, 843.98, 181.31]"
003454.png,Pedestrian,"[271.78, 175.65, 290.78, 220.76]"
006054.png,Car,"[697.38, 173.05, 740.84, 207.23]"
005000.png,Car,"[736.99, 175.03, 889.59, 275.53]"
004057.png,Car,"[885.18, 164.99, 937.25, 183.82]"
003845.png,DontCare,"[616.3, 172.77, 625.65, 184.06]"
005981.png,Car,"[0.0, 200.93, 193.66, 313.35]"
002314.png,Car,"[572.91, 173.88, 613.95, 211.3]"
000145.png,Car,"[601.61, 171.69, 637.7, 199.9]"
004814.png,Car,"[495.43, 182.42, 535.2, 209.66]"
000985.png,Car,"[623.38, 184.65, 639.71, 201.11]"
000491.png,Car,"[503.1, 178.25, 549.42, 209.29]"
004520.png,Car,"[0.0, 215.13, 223.18, 374.0]"
004654.png,Car,"[738.23, 149.19, 828.63, 247.6]"
001676.png,Car,"[1172.55, 201.82, 1241.0, 374.0]"
001403.png,Car,"[705.91, 175.32, 747.82, 201.42]"
001476.png,Car,"[668.57, 176.97, 748.55, 231.66]"
001978.png,Car,"[273.1, 190.0, 371.42, 242.44]"
006662.png,Car,"[0.0, 168.8, 287.15, 322.16]"
001634.png,Car,"[489.59, 179.45, 526.62, 209.94]"
003464.png,DontCare,"[298.17, 140.51, 337.33, 183.5]"
007153.png,Car,"[127.81, 171.21, 452.9, 374.0]"
005425.png,Car,"[1119.39, 195.22, 1151.59, 217.16]"
002446.png,DontCare,"[508.91, 174.06, 630.82, 206.7]"
001755.png,Cyclist,"[642.4, 168.51, 679.82, 210.17]"
001812.png,Car,"[711.52, 173.3, 842.51, 233.23]"
007428.png,Car,"[195.49, 188.23, 254.45, 215.15]"
002850.png,Car,"[635.72, 180.57, 661.3, 198.46]"
001753.png,Car,"[947.33, 174.49, 1084.96, 218.55]"
001721.png,Car,"[696.16, 160.72, 820.14, 265.34]"
001311.png,Car,"[676.2, 180.49, 771.98, 250.78]"
000089.png,Car,"[657.48, 176.96, 720.62, 224.75]"
007185.png,Car,"[14.94, 196.05, 413.8, 374.0]"
004152.png,DontCare,"[488.05, 178.27, 497.72, 186.0]"
004784.png,Car,"[25.6, 187.94, 179.74, 259.4]"
005620.png,Car,"[379.64, 182.61, 407.5, 200.01]"
001084.png,Van,"[708.58, 164.4, 847.02, 278.56]"
005482.png,Car,"[482.0, 170.42, 580.49, 211.63]"
003744.png,DontCare,"[210.06, 188.94, 253.69, 208.64]"
004778.png,Car,"[949.58, 152.32, 1034.55, 178.98]"
005028.png,DontCare,"[499.15, 178.15, 542.94, 188.61]"
001560.png,Car,"[400.06, 174.01, 495.25, 258.72]"
003474.png,Car,"[333.48, 179.4, 483.63, 233.33]"
005561.png,Car,"[797.71, 187.83, 1026.35, 325.16]"
005669.png,Car,"[137.47, 189.49, 381.93, 306.58]"
002817.png,Car,"[293.58, 192.11, 504.25, 327.76]"
003418.png,Car,"[839.97, 179.52, 944.08, 237.76]"
001424.png,Car,"[336.43, 179.42, 391.38, 209.13]"
003562.png,DontCare,"[560.02, 161.77, 610.12, 186.0]"
000115.png,DontCare,"[517.9, 175.02, 568.98, 193.81]"
004322.png,DontCare,"[525.89, 168.56, 570.5, 198.61]"
004170.png,Pedestrian,"[252.93, 154.16, 269.28, 198.68]"
003285.png,Car,"[585.76, 177.25, 625.44, 216.43]"
005727.png,DontCare,"[510.6, 179.19, 533.56, 193.81]"
001824.png,Cyclist,"[728.55, 168.69, 743.78, 205.77]"
002046.png,Car,"[511.95, 182.68, 545.9, 207.65]"
003317.png,Car,"[241.37, 185.34, 307.9, 211.93]"
001355.png,Pedestrian,"[633.79, 164.25, 667.12, 258.46]"
004340.png,Car,"[561.39, 185.05, 578.34, 198.56]"
001138.png,Car,"[19.43, 185.4, 207.96, 253.37]"
005259.png,DontCare,"[411.6, 172.68, 436.29, 188.12]"
002708.png,Car,"[290.6, 180.39, 448.85, 254.8]"
004384.png,Pedestrian,"[440.01, 166.37, 458.49, 205.26]"
006039.png,Cyclist,"[540.76, 170.47, 578.52, 279.1]"
001939.png,Van,"[988.06, 141.14, 1162.81, 304.42]"
000540.png,Car,"[675.95, 180.05, 765.47, 242.02]"
005653.png,Truck,"[608.07, 159.07, 639.05, 188.49]"
004109.png,Pedestrian,"[361.0, 168.23, 388.0, 218.01]"
006562.png,Car,"[321.3, 175.72, 397.11, 217.24]"
007221.png,Car,"[551.0, 169.8, 715.46, 328.26]"
002281.png,Car,"[655.97, 178.0, 687.76, 203.0]"
001812.png,Car,"[706.3, 168.04, 814.81, 222.04]"
004900.png,Misc,"[0.0, 203.41, 30.15, 256.94]"
004169.png,Misc,"[906.83, 173.02, 921.56, 192.76]"
005859.png,DontCare,"[440.81, 176.06, 486.69, 193.81]"
002077.png,Car,"[702.35, 176.51, 765.64, 229.73]"
000833.png,Car,"[851.18, 171.24, 1106.27, 326.94]"
006109.png,Van,"[1043.16, 160.55, 1102.13, 182.63]"
003087.png,Car,"[472.34, 169.56, 548.58, 229.35]"
004352.png,Car,"[315.35, 185.05, 507.83, 302.63]"
000575.png,Car,"[445.35, 182.01, 507.86, 228.64]"
007319.png,Pedestrian,"[739.04, 160.45, 806.7, 373.0]"
006342.png,Car,"[684.03, 183.44, 787.42, 251.93]"
003124.png,Car,"[530.55, 176.74, 597.65, 199.77]"
002666.png,DontCare,"[304.54, 139.87, 371.12, 210.91]"
007109.png,Pedestrian,"[445.76, 162.61, 467.76, 237.04]"
000197.png,DontCare,"[557.86, 180.43, 583.75, 196.34]"
007228.png,Car,"[446.54, 176.11, 496.67, 208.56]"
003963.png,Tram,"[757.48, 67.62, 981.54, 234.12]"
001282.png,DontCare,"[578.78, 165.01, 598.48, 187.3]"
006087.png,Pedestrian,"[367.41, 165.84, 392.41, 223.62]"
007061.png,Car,"[568.75, 183.61, 621.88, 226.25]"
003398.png,DontCare,"[428.22, 160.27, 436.15, 188.59]"
007286.png,Pedestrian,"[1017.73, 158.4, 1059.09, 252.26]"
005700.png,Misc,"[548.14, 153.71, 575.55, 191.75]"
006845.png,Car,"[668.45, 171.8, 762.02, 205.19]"
000602.png,DontCare,"[653.31, 166.69, 673.14, 182.36]"
005846.png,Person_sitting,"[833.71, 183.06, 890.08, 231.06]"
002978.png,Car,"[4.01, 176.39, 350.17, 374.0]"
000780.png,Car,"[708.79, 157.07, 863.48, 284.0]"
000790.png,Car,"[631.31, 166.25, 712.0, 224.24]"
000145.png,Pedestrian,"[297.11, 155.81, 312.44, 195.32]"
005095.png,Car,"[0.0, 193.83, 355.2, 374.0]"
003801.png,Car,"[564.81, 178.09, 598.33, 208.69]"
005572.png,DontCare,"[533.52, 178.15, 610.64, 204.23]"
005407.png,Car,"[32.33, 190.42, 211.8, 331.62]"
006932.png,Car,"[640.24, 177.06, 677.34, 205.43]"
005011.png,Car,"[686.82, 180.34, 786.35, 252.45]"
001959.png,Car,"[887.64, 145.1, 1134.36, 227.86]"
001354.png,DontCare,"[240.79, 142.42, 434.87, 213.46]"
002813.png,Car,"[201.57, 186.46, 277.63, 213.31]"
006250.png,Car,"[59.68, 190.92, 209.9, 273.61]"
002167.png,Car,"[0.0, 203.87, 114.79, 315.83]"
003812.png,Car,"[558.88, 176.02, 604.3, 217.44]"
007452.png,Pedestrian,"[0.0, 150.37, 40.52, 266.23]"
000572.png,Car,"[170.8, 193.97, 398.5, 315.06]"
000821.png,Car,"[424.61, 186.64, 805.46, 324.08]"
006750.png,Car,"[0.0, 149.16, 86.36, 257.35]"
002558.png,Car,"[719.11, 174.11, 812.09, 212.93]"
005802.png,DontCare,"[346.08, 176.25, 397.58, 196.25]"
002893.png,Van,"[745.17, 169.07, 795.83, 217.93]"
006108.png,Truck,"[638.44, 152.83, 669.72, 187.2]"
002044.png,Car,"[655.07, 179.4, 713.07, 222.08]"
000355.png,DontCare,"[456.73, 156.28, 483.11, 171.08]"
004720.png,Car,"[447.1, 170.89, 481.59, 195.65]"
002488.png,Cyclist,"[768.35, 156.95, 798.32, 193.43]"
005360.png,Car,"[790.16, 181.87, 1132.91, 374.0]"
004224.png,Car,"[683.1, 134.2, 713.11, 161.33]"
005161.png,Car,"[141.84, 211.99, 200.77, 254.34]"
000651.png,Car,"[467.58, 167.52, 547.57, 207.64]"
006291.png,Van,"[453.16, 172.24, 526.88, 208.08]"
002832.png,Car,"[363.9, 180.28, 432.1, 214.0]"
002512.png,Car,"[483.47, 176.78, 559.18, 214.51]"
003659.png,Car,"[325.89, 184.21, 410.39, 231.32]"
004578.png,Car,"[695.79, 175.88, 749.41, 218.58]"
005378.png,Cyclist,"[350.58, 175.61, 366.26, 200.41]"
003014.png,Car,"[453.39, 181.28, 518.5, 207.32]"
002449.png,Car,"[741.05, 166.2, 826.13, 213.84]"
