filename,class,bbox
003820.png,Car,"[851.63, 173.38, 1002.05, 307.83]"
003820.png,Car,"[278.16, 181.56, 434.68, 269.92]"
003820.png,Car,"[869.09, 165.4, 1040.89, 251.41]"
004197.png,Car,"[564.79, 172.92, 616.89, 223.35]"
004197.png,Car,"[494.98, 178.36, 522.12, 198.08]"
004197.png,Car,"[547.02, 174.56, 567.83, 190.88]"
004197.png,Cyclist,"[358.08, 175.57, 379.19, 209.17]"
004197.png,DontCare,"[1174.1, 162.74, 1240.04, 202.49]"
004197.png,DontCare,"[723.84, 169.53, 749.04, 185.03]"
006958.png,Car,"[475.39, 185.86, 572.15, 232.83]"
006958.png,Car,"[661.46, 176.24, 713.5, 207.19]"
006958.png,Van,"[378.46, 145.38, 597.25, 275.01]"
006958.png,Car,"[333.09, 184.72, 422.83, 230.8]"
006958.png,Van,"[529.58, 170.51, 565.77, 201.15]"
006958.png,Car,"[655.84, 178.49, 694.61, 203.21]"
006958.png,DontCare,"[797.06, 157.31, 1240.0, 187.56]"
006958.png,DontCare,"[710.6, 170.85, 751.27, 187.56]"
006958.png,DontCare,"[623.1, 178.15, 660.64, 188.61]"
006958.png,DontCare,"[102.27, 205.23, 168.98, 227.15]"
006958.png,DontCare,"[216.85, 203.15, 286.68, 220.9]"
006958.png,DontCare,"[313.73, 198.98, 329.4, 213.6]"
006780.png,Car,"[580.09, 183.86, 603.36, 202.59]"
006780.png,Car,"[0.0, 190.25, 276.46, 375.0]"
006780.png,Van,"[0.0, 167.66, 96.89, 297.65]"
006780.png,Car,"[666.65, 182.1, 816.82, 287.52]"
006780.png,Car,"[296.38, 190.58, 418.31, 263.24]"
006780.png,Van,"[167.36, 170.13, 315.12, 247.95]"
006780.png,Car,"[387.35, 188.12, 462.72, 238.36]"
006780.png,Car,"[539.1, 181.08, 584.44, 222.61]"
006780.png,Car,"[316.96, 184.59, 388.64, 223.81]"
006780.png,Car,"[462.1, 184.64, 495.09, 210.68]"
006780.png,Van,"[362.78, 173.82, 416.81, 212.63]"
006780.png,Car,"[475.27, 182.75, 502.53, 203.88]"
006780.png,Van,"[492.31, 171.15, 514.23, 199.97]"
006780.png,Misc,"[531.93, 166.24, 562.41, 202.38]"
001789.png,Car,"[474.32, 186.41, 542.39, 229.22]"
001789.png,Car,"[397.3, 183.55, 495.88, 216.61]"
001789.png,DontCare,"[536.08, 174.06, 652.16, 196.35]"
001789.png,DontCare,"[95.56, 187.65, 122.38, 213.17]"
001789.png,DontCare,"[219.76, 188.29, 242.69, 222.87]"
001789.png,DontCare,"[702.33, 157.89, 863.05, 181.47]"
000497.png,Car,"[967.57, 190.81, 1241.0, 374.0]"
000497.png,Car,"[167.9, 162.91, 421.8, 327.79]"
000497.png,Car,"[432.08, 171.21, 549.68, 251.14]"
000497.png,Car,"[782.31, 172.8, 979.41, 307.01]"
000497.png,Car,"[757.95, 174.3, 850.33, 254.04]"
000497.png,Car,"[623.7, 171.8, 703.33, 216.31]"
000497.png,Van,"[983.41, 149.52, 1071.91, 200.65]"
000497.png,Van,"[917.62, 150.1, 994.26, 195.26]"
000497.png,Truck,"[807.22, 140.4, 852.2, 180.49]"
000497.png,DontCare,"[700.69, 161.88, 756.75, 191.09]"
000497.png,DontCare,"[739.77, 153.15, 789.81, 181.32]"
000497.png,DontCare,"[550.19, 172.94, 573.15, 187.56]"
001951.png,Car,"[87.52, 185.43, 353.45, 310.35]"
001951.png,Car,"[268.75, 186.65, 342.82, 229.41]"
001951.png,Car,"[507.58, 169.32, 539.29, 197.54]"
001951.png,Van,"[442.09, 159.83, 482.21, 194.18]"
001951.png,Car,"[419.55, 178.61, 468.83, 208.53]"
001951.png,Car,"[340.51, 182.81, 399.08, 215.31]"
001951.png,Cyclist,"[381.32, 173.29, 407.8, 214.85]"
001951.png,Car,"[946.49, 153.57, 1190.63, 237.53]"
001951.png,Car,"[300.03, 177.7, 359.12, 195.92]"
001951.png,DontCare,"[542.55, 166.95, 553.84, 191.18]"
004829.png,Car,"[514.99, 181.35, 570.98, 219.34]"
004829.png,DontCare,"[559.56, 160.44, 580.43, 177.15]"
002280.png,Truck,"[590.45, 163.32, 617.89, 193.05]"
002280.png,Car,"[906.11, 176.44, 980.52, 203.51]"
002280.png,Car,"[354.67, 188.31, 393.62, 205.74]"
002280.png,DontCare,"[476.57, 174.71, 509.85, 193.12]"
002280.png,DontCare,"[560.66, 172.12, 584.89, 190.53]"
002280.png,DontCare,"[1023.8, 166.95, 1239.97, 195.06]"
002280.png,DontCare,"[233.35, 187.65, 304.15, 203.47]"
001979.png,Car,"[56.12, 198.73, 371.04, 374.0]"
001979.png,Pedestrian,"[788.28, 165.95, 825.12, 245.8]"
001979.png,Car,"[488.41, 179.18, 578.72, 210.87]"
001979.png,Car,"[346.97, 189.13, 437.47, 251.68]"
001979.png,Car,"[617.29, 177.13, 709.83, 206.07]"
001979.png,Truck,"[229.53, 158.5, 351.29, 214.9]"
001979.png,Car,"[150.95, 179.4, 280.84, 222.94]"
004801.png,Car,"[629.77, 177.2, 657.82, 200.29]"
004801.png,Car,"[656.7, 176.04, 705.52, 212.96]"
004801.png,Car,"[746.17, 167.94, 915.51, 287.14]"
004801.png,Car,"[989.22, 203.28, 1241.0, 374.0]"
004801.png,Truck,"[713.13, 123.87, 813.4, 212.11]"
004801.png,Car,"[863.73, 176.71, 942.0, 206.81]"
004801.png,DontCare,"[536.57, 169.05, 544.3, 176.78]"
003808.png,Car,"[0.0, 210.77, 372.12, 374.0]"
003808.png,Van,"[969.09, 0.0, 975.01, 374.0]"
003808.png,Car,"[664.81, 177.13, 756.89, 245.0]"
003808.png,Car,"[361.74, 187.54, 495.6, 283.92]"
003808.png,Car,"[768.17, 179.46, 1241.0, 374.0]"
003808.png,Car,"[632.49, 178.09, 668.23, 208.12]"
003808.png,Van,"[673.78, 162.26, 712.92, 190.46]"
003808.png,DontCare,"[1014.8, 49.86, 1240.0, 373.0]"
006970.png,Car,"[518.64, 165.76, 740.83, 374.0]"
006970.png,Car,"[297.7, 186.19, 409.32, 219.83]"
006970.png,Car,"[376.65, 185.3, 418.07, 205.27]"
006970.png,Car,"[137.16, 196.8, 220.5, 229.08]"
006970.png,Car,"[394.29, 180.15, 466.56, 211.81]"
006970.png,Car,"[334.98, 187.99, 374.35, 208.15]"
006970.png,Car,"[425.77, 181.46, 464.2, 201.44]"
006970.png,DontCare,"[410.6, 175.02, 482.52, 191.73]"
006964.png,Car,"[600.24, 174.15, 630.17, 202.96]"
006964.png,Truck,"[646.28, 161.2, 693.3, 192.07]"
006964.png,Car,"[104.72, 198.08, 210.14, 244.09]"
006964.png,Misc,"[358.17, 167.17, 403.67, 208.08]"
006964.png,Car,"[427.07, 185.33, 459.34, 205.29]"
006964.png,DontCare,"[484.56, 172.94, 536.68, 193.81]"
004815.png,Car,"[568.7, 176.44, 758.61, 266.03]"
006965.png,Car,"[0.0, 199.81, 270.93, 374.0]"
006965.png,Car,"[268.64, 181.04, 411.78, 268.13]"
004814.png,Car,"[0.0, 242.09, 115.86, 374.0]"
004814.png,Car,"[770.57, 187.11, 1105.34, 374.0]"
004814.png,Car,"[220.95, 181.59, 427.34, 307.27]"
004814.png,Car,"[437.35, 181.71, 503.93, 231.02]"
004814.png,Cyclist,"[553.17, 174.45, 565.88, 204.16]"
004814.png,Cyclist,"[566.89, 174.38, 578.57, 202.16]"
004814.png,Car,"[495.43, 182.42, 535.2, 209.66]"
004814.png,Car,"[633.89, 176.09, 655.89, 194.18]"
004814.png,Car,"[662.82, 174.19, 732.86, 230.72]"
004814.png,DontCare,"[617.9, 170.85, 629.4, 191.72]"
004800.png,Car,"[0.0, 190.76, 251.44, 341.9]"
004800.png,Car,"[0.0, 183.84, 317.16, 300.47]"
004800.png,Car,"[173.38, 180.08, 392.8, 265.56]"
004800.png,Car,"[218.22, 163.12, 424.16, 253.84]"
004800.png,Cyclist,"[519.04, 178.64, 537.47, 220.74]"
004800.png,Car,"[1060.07, 176.17, 1241.0, 374.0]"
004800.png,Car,"[948.86, 188.53, 1241.0, 337.75]"
004800.png,Car,"[860.66, 186.12, 1125.19, 289.85]"
004800.png,Car,"[834.71, 182.71, 1018.09, 267.64]"
004800.png,Car,"[771.26, 179.55, 973.32, 254.66]"
004800.png,Car,"[737.22, 182.99, 915.5, 241.32]"
004800.png,Car,"[734.74, 172.55, 878.41, 235.18]"
004800.png,Car,"[373.59, 182.23, 494.24, 222.0]"
004800.png,Car,"[407.34, 182.41, 508.87, 218.19]"
004800.png,Car,"[632.9, 182.1, 675.37, 213.76]"
004800.png,Car,"[622.44, 177.68, 647.91, 199.33]"
004800.png,Van,"[608.44, 168.5, 623.94, 186.79]"
004800.png,DontCare,"[587.45, 173.91, 594.38, 180.53]"
004800.png,DontCare,"[530.02, 173.3, 582.61, 189.8]"
001978.png,Car,"[588.31, 174.64, 615.22, 201.23]"
001978.png,Car,"[273.1, 190.0, 371.42, 242.44]"
001978.png,Car,"[434.9, 180.94, 470.12, 208.53]"
001978.png,Car,"[553.19, 176.66, 572.37, 195.48]"
001978.png,DontCare,"[147.31, 182.47, 260.16, 213.17]"
001978.png,DontCare,"[477.22, 173.42, 533.79, 201.53]"
006971.png,Cyclist,"[859.41, 156.75, 910.98, 246.26]"
006971.png,Pedestrian,"[897.28, 162.37, 926.81, 229.47]"
006971.png,Pedestrian,"[929.73, 161.34, 954.99, 229.22]"
006971.png,Misc,"[915.26, 189.32, 946.53, 228.36]"
006971.png,Cyclist,"[761.87, 169.34, 776.46, 207.59]"
006971.png,DontCare,"[664.77, 167.73, 856.48, 181.31]"
006971.png,DontCare,"[801.79, 162.46, 1240.0, 208.74]"
006971.png,DontCare,"[570.08, 173.92, 579.58, 185.75]"
006971.png,DontCare,"[483.52, 177.1, 504.39, 187.56]"
003809.png,Truck,"[586.12, 160.71, 620.65, 198.11]"
003809.png,Cyclist,"[830.13, 148.56, 910.7, 268.33]"
003809.png,Car,"[239.49, 189.34, 309.24, 224.38]"
003809.png,Car,"[465.97, 183.87, 491.83, 198.55]"
003809.png,DontCare,"[508.27, 177.94, 574.54, 191.82]"
006781.png,Car,"[558.26, 177.93, 621.7, 235.78]"
006781.png,Car,"[0.0, 236.17, 220.29, 375.0]"
006781.png,Car,"[161.71, 191.37, 450.68, 361.42]"
006781.png,Car,"[147.49, 183.02, 319.77, 268.85]"
006781.png,Car,"[398.02, 177.89, 511.61, 262.01]"
006781.png,Car,"[355.36, 179.04, 430.49, 227.22]"
006781.png,Car,"[493.36, 177.8, 550.06, 223.49]"
006781.png,Car,"[311.07, 183.48, 373.68, 216.11]"
006959.png,Car,"[575.3, 183.81, 612.9, 221.37]"
006959.png,Car,"[0.0, 192.88, 142.14, 322.75]"
006959.png,Car,"[263.49, 187.69, 364.9, 249.88]"
006959.png,Car,"[398.48, 189.6, 454.28, 221.81]"
006959.png,DontCare,"[504.35, 180.23, 554.39, 190.69]"
004196.png,Car,"[0.0, 207.33, 200.12, 366.57]"
004196.png,Van,"[0.0, 163.22, 347.7, 319.72]"
004196.png,Car,"[848.58, 176.94, 1060.16, 261.39]"
004196.png,Car,"[648.21, 183.29, 709.66, 225.35]"
004196.png,Car,"[179.81, 195.05, 377.03, 274.2]"
004196.png,Car,"[226.97, 192.36, 405.01, 259.73]"
004196.png,Car,"[317.42, 189.27, 464.52, 240.01]"
004196.png,Car,"[627.2, 182.14, 671.12, 212.78]"
004196.png,DontCare,"[468.65, 179.24, 526.84, 229.67]"
004196.png,DontCare,"[530.75, 179.24, 567.59, 200.56]"
004196.png,DontCare,"[568.25, 176.38, 589.07, 189.31]"
004196.png,DontCare,"[592.36, 174.94, 612.14, 183.78]"
004196.png,DontCare,"[609.34, 174.39, 623.87, 190.86]"
003821.png,Car,"[837.59, 178.69, 992.47, 251.84]"
003821.png,Truck,"[60.18, 145.46, 271.82, 209.71]"
003821.png,DontCare,"[686.65, 157.31, 701.27, 162.56]"
005288.png,Car,"[518.26, 163.98, 740.11, 374.0]"
005288.png,Car,"[377.72, 185.05, 417.55, 205.02]"
005288.png,Car,"[334.61, 188.0, 374.06, 208.36]"
005288.png,Car,"[424.83, 180.96, 463.45, 201.0]"
005288.png,Car,"[947.29, 174.49, 1084.88, 218.54]"
005288.png,Car,"[42.33, 191.29, 203.26, 246.1]"
005288.png,Van,"[1114.81, 151.98, 1241.0, 208.97]"
005288.png,DontCare,"[448.1, 172.94, 482.52, 190.69]"
002281.png,Car,"[585.92, 179.82, 642.42, 225.42]"
002281.png,Car,"[0.0, 121.12, 131.8, 374.0]"
002281.png,Car,"[224.6, 182.74, 421.77, 283.35]"
002281.png,Car,"[316.55, 164.63, 483.12, 259.41]"
002281.png,Car,"[398.62, 181.37, 523.21, 231.52]"
002281.png,Car,"[416.75, 178.07, 526.9, 223.07]"
002281.png,Car,"[460.56, 178.91, 538.39, 210.73]"
002281.png,Car,"[485.43, 175.3, 553.38, 203.82]"
002281.png,Van,"[691.02, 141.79, 821.63, 250.38]"
002281.png,Car,"[655.97, 178.0, 687.76, 203.0]"
002281.png,Car,"[588.42, 174.96, 624.37, 206.78]"
002281.png,Car,"[0.0, 186.75, 201.22, 287.94]"
002281.png,Car,"[55.4, 179.27, 212.1, 233.37]"
002281.png,Van,"[270.73, 152.87, 378.16, 227.62]"
002281.png,Car,"[195.98, 172.77, 285.37, 217.8]"
002281.png,DontCare,"[0.0, 137.19, 110.91, 373.0]"
002281.png,DontCare,"[563.25, 175.36, 580.36, 195.71]"
004828.png,Car,"[346.96, 184.98, 444.46, 241.36]"
004828.png,Misc,"[513.41, 173.17, 535.65, 207.3]"
004828.png,Car,"[652.81, 170.92, 700.63, 191.6]"
004828.png,Car,"[535.85, 178.42, 569.46, 200.23]"
004828.png,Car,"[682.41, 165.91, 703.73, 185.23]"
004828.png,DontCare,"[561.65, 170.85, 598.15, 188.6]"
004828.png,DontCare,"[890.81, 158.35, 950.23, 178.18]"
001950.png,Car,"[716.52, 171.16, 735.16, 186.24]"
001950.png,DontCare,"[673.79, 166.58, 713.51, 179.42]"
001950.png,DontCare,"[738.55, 165.65, 755.66, 181.47]"
001950.png,DontCare,"[827.18, 162.42, 890.87, 180.18]"
001950.png,DontCare,"[601.58, 170.42, 622.75, 186.92]"
000496.png,Pedestrian,"[656.63, 167.32, 679.63, 234.59]"
000496.png,Pedestrian,"[678.59, 164.06, 703.26, 234.12]"
000496.png,Pedestrian,"[476.02, 162.09, 502.68, 234.17]"
000496.png,DontCare,"[577.46, 170.19, 607.38, 191.15]"
000496.png,DontCare,"[408.12, 166.24, 429.98, 215.11]"
000496.png,DontCare,"[255.41, 165.2, 339.6, 232.77]"
000496.png,DontCare,"[622.14, 170.4, 639.84, 199.53]"
000496.png,DontCare,"[823.68, 174.55, 1236.0, 372.0]"
000496.png,DontCare,"[710.44, 168.32, 735.41, 204.72]"
001788.png,Car,"[46.15, 202.37, 307.18, 340.99]"
001788.png,Car,"[386.07, 190.23, 502.7, 274.11]"
001788.png,Car,"[232.69, 194.74, 387.53, 284.99]"
001788.png,Cyclist,"[802.85, 173.68, 921.73, 271.74]"
001788.png,Car,"[1104.21, 151.74, 1241.0, 252.32]"
001788.png,Cyclist,"[1211.05, 159.42, 1241.0, 374.0]"
001788.png,Misc,"[1071.19, 237.23, 1241.0, 368.3]"
001788.png,Cyclist,"[877.0, 172.74, 1016.34, 286.46]"
001788.png,Car,"[513.36, 181.94, 553.38, 216.91]"
001788.png,Car,"[634.91, 178.57, 726.22, 214.52]"
001788.png,Car,"[613.47, 176.66, 676.71, 203.07]"
001788.png,Van,"[468.18, 172.47, 538.8, 236.47]"
001788.png,DontCare,"[558.08, 172.12, 611.42, 195.05]"
001944.png,Car,"[508.14, 182.67, 557.93, 213.68]"
001944.png,Car,"[412.0, 184.99, 501.55, 215.18]"
001944.png,DontCare,"[561.96, 173.42, 626.94, 195.06]"
001944.png,DontCare,"[724.32, 160.48, 826.82, 175.0]"
000482.png,Car,"[741.97, 183.19, 861.27, 265.09]"
000482.png,Car,"[930.97, 181.98, 1104.68, 267.35]"
000482.png,DontCare,"[646.51, 174.02, 669.69, 188.08]"
000482.png,DontCare,"[554.54, 168.84, 564.03, 175.22]"
002295.png,Car,"[619.58, 183.96, 643.38, 203.94]"
002295.png,Car,"[131.56, 186.47, 382.28, 333.39]"
002295.png,Car,"[0.0, 192.97, 74.51, 308.84]"
002295.png,Van,"[71.76, 168.3, 251.36, 271.97]"
002295.png,Car,"[761.17, 181.84, 1056.23, 362.64]"
002295.png,Car,"[394.31, 188.15, 482.34, 244.48]"
002295.png,Van,"[263.74, 170.23, 381.25, 237.05]"
002295.png,Car,"[454.52, 185.54, 513.25, 226.73]"
002295.png,Car,"[577.17, 180.97, 618.33, 219.74]"
002295.png,Car,"[376.04, 184.09, 437.96, 219.62]"
002295.png,Car,"[508.92, 184.09, 535.89, 207.44]"
002295.png,Van,"[412.4, 174.32, 461.11, 209.93]"
002295.png,Van,"[530.48, 171.49, 550.7, 198.48]"
002295.png,Misc,"[568.08, 163.85, 597.99, 198.75]"
002295.png,DontCare,"[0.0, 232.74, 71.39, 302.84]"
004182.png,Car,"[182.53, 179.33, 251.91, 206.36]"
004182.png,Car,"[84.15, 157.83, 170.18, 203.59]"
004182.png,Car,"[227.83, 174.59, 285.24, 201.48]"
004182.png,Car,"[573.61, 172.5, 623.15, 221.86]"
004182.png,DontCare,"[382.29, 171.48, 428.84, 188.92]"
004182.png,DontCare,"[462.82, 174.39, 482.2, 181.15]"
003835.png,Car,"[94.57, 180.17, 341.8, 256.81]"
003835.png,DontCare,"[578.13, 170.83, 585.54, 176.95]"
006795.png,Pedestrian,"[216.35, 164.93, 299.02, 324.11]"
007460.png,Car,"[0.0, 189.65, 334.8, 299.15]"
007460.png,DontCare,"[332.48, 177.1, 370.02, 207.35]"
001011.png,Car,"[0.0, 201.03, 155.76, 342.19]"
001011.png,Car,"[0.0, 185.89, 218.58, 306.02]"
001011.png,Car,"[637.85, 163.02, 742.8, 208.05]"
001011.png,Car,"[691.24, 166.99, 894.79, 241.69]"
001011.png,Car,"[114.68, 171.12, 324.73, 253.45]"
001011.png,Car,"[175.47, 179.61, 361.52, 239.82]"
001011.png,Car,"[220.13, 177.16, 384.35, 232.57]"
001011.png,Car,"[294.05, 171.27, 416.47, 215.45]"
001011.png,Car,"[440.84, 166.26, 473.7, 185.44]"
002518.png,Car,"[417.4, 181.38, 498.76, 242.92]"
005277.png,Car,"[614.22, 174.31, 668.16, 226.35]"
005277.png,Car,"[417.11, 183.26, 511.11, 245.34]"
005277.png,Car,"[362.88, 184.84, 449.77, 233.75]"
004169.png,Car,"[325.04, 186.34, 385.23, 234.29]"
004169.png,Van,"[267.3, 176.33, 331.77, 222.5]"
004169.png,Car,"[0.0, 209.43, 111.85, 323.81]"
004169.png,Car,"[52.82, 199.28, 147.64, 226.15]"
004169.png,Car,"[809.29, 179.17, 854.55, 204.75]"
004169.png,Misc,"[906.83, 173.02, 921.56, 192.76]"
004169.png,DontCare,"[874.24, 179.24, 901.38, 192.8]"
004169.png,DontCare,"[950.76, 172.4, 963.13, 190.89]"
004169.png,DontCare,"[981.73, 168.37, 1031.04, 190.34]"
004169.png,DontCare,"[1055.7, 167.59, 1105.16, 189.88]"
004169.png,DontCare,"[167.85, 193.79, 241.56, 218.99]"
004169.png,DontCare,"[388.11, 187.97, 446.3, 218.99]"
003606.png,Car,"[582.88, 187.34, 619.79, 214.34]"
003606.png,Van,"[643.06, 177.06, 676.39, 216.41]"
003606.png,Tram,"[478.22, 168.75, 556.24, 206.25]"
003606.png,DontCare,"[76.16, 185.06, 188.36, 225.46]"
003606.png,DontCare,"[301.27, 185.06, 353.96, 207.99]"
003606.png,DontCare,"[358.84, 181.18, 389.54, 198.94]"
003606.png,DontCare,"[690.04, 174.71, 851.41, 193.76]"
003606.png,DontCare,"[558.08, 185.71, 577.13, 201.53]"
003606.png,DontCare,"[861.46, 175.36, 1240.0, 203.47]"
003160.png,Car,"[517.86, 162.18, 739.39, 372.16]"
003160.png,Car,"[377.46, 185.02, 417.64, 205.05]"
003160.png,Car,"[334.15, 187.89, 373.9, 208.26]"
003160.png,Car,"[424.43, 181.58, 463.16, 201.69]"
003160.png,Car,"[947.8, 174.52, 1085.88, 218.61]"
003160.png,Car,"[740.53, 169.02, 828.11, 206.58]"
003160.png,Van,"[1034.23, 157.74, 1208.65, 223.59]"
003160.png,Van,"[871.53, 160.72, 1067.88, 236.96]"
003160.png,DontCare,"[0.0, 205.76, 39.75, 235.81]"
003160.png,DontCare,"[179.01, 191.53, 203.88, 204.11]"
003160.png,DontCare,"[443.94, 177.1, 482.52, 189.64]"
005511.png,Car,"[875.59, 144.87, 993.48, 183.48]"
005511.png,Car,"[527.44, 172.78, 561.06, 198.62]"
005511.png,Cyclist,"[622.15, 169.2, 649.05, 195.01]"
005511.png,Cyclist,"[570.64, 169.21, 596.8, 195.47]"
005511.png,Pedestrian,"[578.86, 171.35, 593.19, 197.39]"
005511.png,Pedestrian,"[457.87, 174.8, 473.87, 203.3]"
005511.png,DontCare,"[384.88, 179.88, 419.85, 212.8]"
005511.png,DontCare,"[717.87, 161.38, 730.23, 189.16]"
005511.png,DontCare,"[802.15, 159.32, 845.34, 180.93]"
001777.png,Pedestrian,"[890.3, 153.0, 963.97, 294.4]"
006018.png,Car,"[92.77, 174.81, 348.32, 350.94]"
006018.png,Car,"[264.91, 189.42, 407.02, 285.63]"
006018.png,Car,"[858.1, 158.14, 921.79, 180.1]"
006018.png,Car,"[1094.09, 187.69, 1241.0, 374.0]"
006018.png,Car,"[1022.98, 166.02, 1241.0, 365.97]"
006018.png,Car,"[706.4, 160.68, 899.65, 233.21]"
006018.png,Car,"[1026.44, 168.67, 1158.29, 217.98]"
006018.png,DontCare,"[1121.0, 153.15, 1159.58, 174.03]"
007306.png,Car,"[23.86, 178.89, 126.85, 218.36]"
007306.png,Car,"[318.21, 173.98, 356.76, 191.8]"
007306.png,Car,"[248.77, 159.36, 296.62, 189.82]"
007306.png,Car,"[570.3, 170.18, 615.73, 215.44]"
007306.png,DontCare,"[414.77, 157.31, 449.19, 185.48]"
007306.png,DontCare,"[463.73, 162.52, 550.23, 179.23]"
000469.png,Pedestrian,"[637.46, 144.71, 657.29, 201.98]"
000469.png,Pedestrian,"[241.33, 139.55, 291.47, 258.64]"
000469.png,Pedestrian,"[516.74, 139.02, 545.1, 206.95]"
000469.png,Pedestrian,"[974.64, 156.7, 1223.0, 369.0]"
000469.png,Pedestrian,"[1014.47, 82.63, 1223.0, 369.0]"
000469.png,Pedestrian,"[1118.86, 190.96, 1223.0, 369.0]"
000469.png,Pedestrian,"[1183.42, 150.4, 1223.0, 369.0]"
000469.png,Pedestrian,"[762.02, 167.56, 959.58, 369.0]"
000469.png,Pedestrian,"[618.31, 146.16, 701.52, 354.22]"
000469.png,Pedestrian,"[753.39, 161.21, 824.9, 348.25]"
000469.png,Pedestrian,"[817.93, 138.27, 896.64, 338.62]"
000469.png,Pedestrian,"[911.41, 139.97, 993.66, 329.24]"
000469.png,Van,"[0.0, 0.0, 267.14, 369.0]"
000469.png,DontCare,"[284.15, 141.85, 394.15, 261.1]"
000469.png,DontCare,"[762.07, 116.15, 1026.24, 150.09]"
000469.png,DontCare,"[431.12, 149.04, 444.51, 176.82]"
000469.png,DontCare,"[483.54, 141.85, 507.21, 179.91]"
000469.png,DontCare,"[543.15, 145.96, 568.87, 189.15]"
001763.png,Car,"[573.18, 184.18, 637.83, 246.07]"
001763.png,Van,"[0.0, 143.64, 238.24, 374.0]"
001763.png,Car,"[401.61, 188.24, 447.42, 211.89]"
001763.png,Car,"[471.18, 185.3, 495.76, 201.82]"
001763.png,Car,"[631.8, 179.11, 670.64, 196.27]"
001763.png,Pedestrian,"[1195.61, 172.59, 1241.0, 281.51]"
001763.png,Pedestrian,"[1219.36, 163.11, 1240.63, 222.51]"
001763.png,DontCare,"[506.33, 174.71, 565.49, 190.53]"
007312.png,Car,"[710.97, 181.64, 796.17, 243.39]"
007312.png,Car,"[866.15, 180.26, 986.7, 245.39]"
007312.png,Car,"[1158.39, 188.87, 1241.0, 320.84]"
007312.png,DontCare,"[634.56, 169.81, 661.68, 189.64]"
007312.png,DontCare,"[532.48, 163.56, 571.06, 178.19]"
003174.png,Car,"[918.66, 174.21, 1223.67, 274.59]"
005505.png,Car,"[214.0, 194.75, 445.13, 324.03]"
005505.png,Car,"[0.0, 203.28, 263.58, 334.96]"
005505.png,Car,"[641.99, 176.35, 687.68, 214.17]"
005505.png,Car,"[399.44, 186.74, 494.47, 249.85]"
005505.png,Car,"[765.1, 163.63, 915.99, 209.28]"
005505.png,Car,"[752.13, 153.31, 877.61, 205.36]"
005505.png,Van,"[1007.17, 135.97, 1139.25, 181.7]"
005505.png,DontCare,"[490.81, 179.19, 546.06, 203.19]"
005505.png,DontCare,"[685.6, 159.4, 732.52, 185.48]"
005505.png,DontCare,"[910.6, 150.02, 1027.31, 179.23]"
005505.png,DontCare,"[719.98, 170.85, 817.94, 193.81]"
005505.png,DontCare,"[541.85, 175.02, 571.06, 191.73]"
005505.png,DontCare,"[585.6, 171.9, 602.31, 186.53]"
005505.png,DontCare,"[611.65, 172.94, 634.61, 186.52]"
005263.png,Car,"[601.38, 178.78, 663.16, 238.46]"
005263.png,Car,"[855.33, 189.93, 1241.0, 374.0]"
005263.png,Misc,"[1077.06, 134.88, 1141.46, 193.11]"
005263.png,Pedestrian,"[1027.45, 173.33, 1125.09, 374.0]"
003612.png,Car,"[712.5, 175.36, 730.37, 189.45]"
003612.png,DontCare,"[607.89, 174.06, 628.88, 188.59]"
003612.png,DontCare,"[676.45, 172.12, 694.86, 182.76]"
003612.png,DontCare,"[735.97, 163.07, 760.85, 180.83]"
003612.png,DontCare,"[1148.7, 156.6, 1193.63, 169.18]"
003612.png,DontCare,"[816.85, 169.81, 851.27, 182.35]"
007474.png,Car,"[561.93, 186.85, 698.62, 273.77]"
007474.png,Car,"[805.83, 179.99, 856.66, 218.93]"
007474.png,Car,"[763.86, 184.75, 847.52, 245.2]"
007474.png,Car,"[651.69, 186.11, 750.06, 245.29]"
007474.png,Car,"[727.98, 185.93, 784.71, 226.05]"
007474.png,Van,"[800.77, 161.65, 836.55, 202.08]"
007474.png,Car,"[788.27, 179.54, 821.79, 206.99]"
001005.png,Car,"[709.89, 170.92, 835.41, 263.18]"
001005.png,DontCare,"[585.89, 159.18, 604.3, 179.53]"
002524.png,Pedestrian,"[478.66, 157.23, 511.66, 234.81]"
002524.png,Pedestrian,"[499.08, 157.9, 524.42, 232.29]"
002524.png,Van,"[776.25, 159.42, 932.67, 228.3]"
002524.png,DontCare,"[105.64, 163.46, 148.63, 194.97]"
004155.png,Car,"[902.04, 167.99, 1034.44, 245.96]"
004155.png,Car,"[798.82, 169.15, 896.6, 242.47]"
004155.png,Car,"[286.12, 187.9, 346.79, 225.52]"
004155.png,Car,"[464.36, 172.5, 558.5, 212.9]"
004155.png,Car,"[73.99, 189.08, 121.0, 221.52]"
004155.png,Car,"[241.67, 180.84, 266.76, 203.62]"
004155.png,Van,"[526.46, 151.03, 841.27, 339.35]"
004155.png,Car,"[394.12, 193.8, 522.51, 264.92]"
004155.png,DontCare,"[1017.8, 162.74, 1201.16, 225.78]"
004155.png,DontCare,"[126.13, 187.0, 144.54, 210.26]"
004155.png,DontCare,"[152.32, 180.21, 211.48, 199.59]"
004155.png,DontCare,"[0.0, 202.53, 38.78, 317.0]"
000333.png,Car,"[0.0, 201.57, 304.1, 369.0]"
000333.png,Cyclist,"[991.72, 147.37, 1029.68, 217.41]"
000333.png,Car,"[503.21, 169.49, 592.05, 206.89]"
000333.png,Misc,"[189.41, 171.67, 261.46, 247.53]"
